epoch,tr_loss,tr_dice,va_loss,va_dice
1,0.7174348777738111,0.30567994939869847,0.7955453531495456,0.31199962907824025
2,0.679322112428731,0.35280909867122257,0.6559892317344402,0.3558851353053389
3,0.6667362694082589,0.37201464011751373,0.7592752843067564,0.3721520127921269
4,0.6597417329919749,0.3710848839118563,0.7211441652528171,0.36619247465298094
5,0.6517275814352365,0.3728201677059305,0.682253215641811,0.38307073630135635
6,0.6328841834232725,0.4003300066651969,0.6374047760305733,0.4112706472133768
7,0.6234723493970674,0.3923103932676644,0.6410429769548877,0.4021351602570764
8,0.6102079255827542,0.387084508147733,0.5974116358263739,0.3820937521498779
9,0.5917899435964123,0.40147341613111825,0.7575992506125878,0.3942295491695404
10,0.5661015066607246,0.417021579578005,0.6769750356674195,0.3938966697659986
11,0.5386717812768345,0.4122549574950646,0.6044809781271836,0.4014005837769344
12,0.5082200292883248,0.4162597187634172,0.48799509611623043,0.18296022425437797
13,0.4769372693423567,0.39927411942646424,0.5675840065397065,0.42856246253539776
14,0.44467156673299857,0.4144276084571049,0.45181946507815657,0.23455961295242966
15,0.43219858634060826,0.37030330875824236,0.4322418309491256,0.40659069069500625
16,0.4138787294256276,0.3914997353635985,0.4440395055146053,0.48073240970743114
17,0.39355975266160637,0.4422238216317933,0.5767946128187509,0.43491839108795954
18,0.3925481432470782,0.41683026305560406,0.44154128617253796,0.4477021768175322
19,0.3845623879597105,0.43580935474099786,0.47422375535142836,0.24798751350106865
20,0.38058434498721155,0.4480916791948779,0.5976562512331995,0.4725910303921535
21,0.37859305616082817,0.44912981247079786,0.4340546406548599,0.45663557258145565
22,0.36314489471501316,0.4859661566800085,0.37164005575508907,0.4560120769615831
23,0.36130504752027576,0.48301662432736364,0.5057215495356198,0.4949304500530506
24,0.35382430800076187,0.5017150451397073,0.37102968035073114,0.508620830445454
25,0.3484293312862002,0.513730526792592,0.3562383966199283,0.516618535436433
26,0.33488290700419193,0.5365316016920681,0.654978280642937,0.4520485738228107
27,0.33640256585745976,0.5404827356338501,0.36052315440671195,0.4556690951873516
28,0.3269202643427356,0.5535975817976326,0.3763772450644394,0.46185672344832585
29,0.3291819371026138,0.5550966447797315,0.3427370875046171,0.5684903235271059
30,0.3154543420364117,0.5764349115305933,0.3755476096580768,0.4326731712653719
31,0.32023237450369474,0.5728161433647418,0.42304918437168515,0.5189594190696191
32,0.3181949425360252,0.5781654255143527,0.4330380489086283,0.5188775681216141
33,0.30520524012631384,0.5995467962889836,0.33952902637679,0.576467095572373
34,0.30217364081021014,0.606603716159689,0.32978682641325324,0.5480688502048624
35,0.2918207489210984,0.6278892870607047,0.38914744730653433,0.4692375532512007
36,0.28325800854584265,0.6390216231346131,0.41598726387681634,0.39387234572706553
37,0.2989966902239569,0.6052220788495294,0.37049135935717614,0.5292707591221251
38,0.289652334616102,0.628508027668657,0.28818106158026335,0.6194376842728977
39,0.27667316465542235,0.6483290281789056,0.2821037863862926,0.6342997629066993
40,0.27628540766650234,0.6529328555896364,0.3522996988789789,0.5770451379233393
41,0.2630601624990332,0.6708483917959805,0.3161582416501538,0.6234596721057234
42,0.2657847928589788,0.6649552530255811,0.3023542124649574,0.6111132362793232
43,0.26673558498251027,0.6660184917778804,0.4963040298429029,0.49301450170319655
44,0.264298539531642,0.6754460593749737,0.3542207068410413,0.49544146245923537
45,0.27520407890451365,0.6515866559127281,0.3150138248657358,0.6118563948006466
46,0.2544826758318934,0.691090556259813,0.4156489211937477,0.45813362557312537
47,0.2597187621840115,0.6751020875470392,0.2727908662680922,0.6698919518240567
48,0.2546960115432739,0.6891758293941104,0.2662799713940456,0.6735683013652933
49,0.24249102247172388,0.7056589455440127,0.31875666462141894,0.5802037481603951
50,0.25273438445452984,0.6823895236541485,0.30729959956530867,0.6197803382215828
51,0.23622915004861766,0.7126206957060716,0.2435741073098676,0.6934462296551671
52,0.22787386055650383,0.7254503850279184,0.30087488560841,0.6227457379472667
53,0.24871919956700556,0.6998934655353941,0.4422774569741611,0.5745931818567473
54,0.22858854480858506,0.7212868476736134,0.2625289602526303,0.6808418939853537
55,0.22865591974093996,0.7208605182581934,0.267095646776002,0.6752577798119906
56,0.22528407984766466,0.7283852996497319,0.25592510361095955,0.6830399056960796
57,0.22527638797102303,0.7250494221161152,0.2736964546400925,0.6858355456385119
58,0.22671398129956474,0.7221846465406747,0.31084765319166513,0.6198811605058867
59,0.23957949547932067,0.7082335003491106,0.25537440900144903,0.6800772683373812
60,0.2327273340060793,0.7167066117812847,0.261114730711641,0.701458320124396
61,0.2193157402605846,0.7369075364079969,0.26263630133250665,0.6727735227551953
62,0.22278822578232862,0.7298602280945613,0.24618285226410833,0.6942092069264116
63,0.22384843579654035,0.7273292722373174,0.2526323104726857,0.6955914970101982
64,0.21631033461669397,0.7423747087347097,0.25755198947314556,0.67866789965794
65,0.2139264521927669,0.744629140557914,0.2646752801434747,0.681851328241414
66,0.22762203401532666,0.7242730346219293,0.28569670011257303,0.6424953366148061
67,0.2137603894389909,0.7458454855557146,0.27950362686453195,0.637178938553251
68,0.2107857123531144,0.7467158539541836,0.238608305002081,0.7184259858624689
69,0.20835386339960427,0.7502330212757505,0.25944985397930803,0.6889787641064874
70,0.21298249384452556,0.7458803686602362,0.24925227617395335,0.7100974354250678
71,0.20449585770738535,0.7571526856257997,0.2592482412683553,0.6844951650191997
72,0.2039755813006697,0.7576730399296201,0.26476184479121506,0.6882147682124171
73,0.20582284742388232,0.7528249008902188,0.2588994292349651,0.6745435768160327
74,0.20432850122451782,0.7558002319829217,0.24984738539005147,0.6851545835363454
75,0.2009930382514822,0.7586824885730086,0.2817502058785537,0.6761731624603271
76,0.20532968640327454,0.7555432027783887,0.2337737883987098,0.7184721728851056
77,0.20505313729417735,0.7558670586553113,0.2622572167166348,0.6772027714499111
78,0.1941138999215488,0.7683677961086405,0.21963142978733985,0.7228440683463524
79,0.20428273328419388,0.7548036332788138,0.24000986156792475,0.7207022190093995
80,0.20839313186448197,0.7485234585301629,0.2306863375778856,0.7240163794879255
81,0.20364290393632034,0.7552677014778401,0.22590068208760228,0.7343266696765505
82,0.20415570982571307,0.7574899324055375,0.23636192042252113,0.7337814462595973
83,0.19390505305651962,0.7695222850503592,0.23942351680377433,0.7098021449713872
84,0.19682171868866888,0.766471920342281,0.25072209855605815,0.6929625844133311
85,0.18917780426041833,0.7760953599009021,0.21065132597397113,0.757369862342703
86,0.18989298960258222,0.7756492310556872,0.2157819400573599,0.7494617318284923
87,0.19207018099982162,0.7728328540407378,0.21686881945050995,0.7347113276350087
88,0.18674438010002004,0.7775072985681994,0.21850395510936604,0.7439609642686515
89,0.18327250131245318,0.7844100911041786,0.227981227430804,0.7155227147299668
90,0.18700549756658488,0.778372049331665,0.2103151389237108,0.7532941444166775
91,0.18199125610548875,0.7863801191593038,0.23724590909892115,0.7266930596581821
92,0.1834396989181124,0.7833468124784272,0.21851430483933154,0.7387607545688235
93,0.1854374210896163,0.7801473017396598,0.2617647874971916,0.6844815521404661
94,0.17785280501020365,0.7885345339775085,0.21296146080411713,0.7441273422076784
95,0.18254295402559742,0.7826680553370509,0.21560180680505162,0.7420518184530324
