epoch,dice
1,0.3958007579992625
2,0.45344982930451383
3,0.46651467262220775
4,0.5129462628325155
5,0.5119512790490773
6,0.5728935584549076
7,0.6178834398915946
8,0.5711861725681084
9,0.6311176690188322
10,0.6600749640425375
11,0.6713816883150211
12,0.7101351461134666
13,0.7209696267261978
14,0.7322290697373635
15,0.7331915852452112
16,0.7261844183787827
17,0.7478458861674159
18,0.7280060575028097
19,0.7558922156814701
20,0.7630531965208448
21,0.7752612311977986
22,0.7690592866298581
23,0.7663101292838735
24,0.78885472756772
25,0.7843694332217382
26,0.7992519159947545
27,0.7719126299393079
28,0.788354136727073
29,0.7948785370046442
30,0.8040568828582764
