epoch,dice
1,0.4207504151030357
2,0.49081573390072175
3,0.4762324822862203
4,0.4996432412731968
5,0.577630150885809
6,0.5884492587352145
7,0.5729921867388376
8,0.6105633440965451
9,0.6185008322600252
10,0.648550684160821
11,0.6562134128673229
12,0.6699296038590109
13,0.7164556869068501
14,0.7058261859984625
15,0.7174266680427219
16,0.710508780696624
17,0.7435216518662731
18,0.7585701335290944
19,0.7403194693304738
20,0.7578278862664912
21,0.7545183036885152
22,0.7605820350025011
23,0.7702962537729963
24,0.7780333323014695
25,0.7853465810819196
26,0.7716739557791448
27,0.7830741830000473
28,0.788892071933233
29,0.7847404788493123
30,0.7975622132945012
